Temperature,Humidity,Hour,CO2,Occupancy
20.39,22,17,441.5,0
19.39,26.79,0,462,0
22.175,26.6,11,1079.5,1
20.05,26.29,15,418.5,0
21.7,20.66666667,11,826,1
19.5,27.29,23,450,0
21,25,2,439.5,0
19.5,27.66666667,23,452.6666667,0
21.29,24.29,8,704.5,1
20.7,35.29,19,1060.5,0
22.2,17.7,14,444.5,0
20.39,18.84,3,430,0
20.5,33.59,21,684,0
19.39,27.5,20,445,0
21.2,25.2,1,450,0
19.2,31.5,6,435,0
22.1,21.595,15,892,1
20.945,19.79,16,437.2,0
20.5,33.79,21,723,0
20.5,19.29,19,502,0
22.1,38.845,16,1972.5,1
19.65,19.4725,8,452.5,0
22,38.09,15,1860.5,1
19.89,18.89,1,436.3333333,0
19.4175,27.2,17,425,0
22.39,27.39,18,622,0
21.1,33.025,11,1382,1
19.2,31.6,5,435,0
20.63333333,20.63333333,17,438,0
20.89,19.79,8,655,1
21.7,20.6,11,823,1
21.1,19.79,19,517,0
21.7,20.79,11,851,1
20.7,26.4725,14,420.5,0
20.89,20.354,9,698.2,1
20.675,26.4175,14,426.6,0
22.29,25.2,17,966,1
21,24.6,3,441,0
20,25.29,20,440,0
19.39,26.89,2,471,0
20.29,18.76,5,437,0
22.9725,17.55,12,445,0
21,20,18,636.5,0
22.7225,17.075,13,439.5,0
19.79,19.35666667,4,441.6666667,0
20,18.79,23,436.5,0
20.13333333,24.03333333,19,437.6666667,0
21.945,37.4,15,1762.5,1
20.7,22.79,7,454.5,0
20.29,21.29,23,446.6666667,0
20.39,20.2,1,439,0
22.075,23.9725,18,839,1
19.7,27.96333333,8,534.3333333,1
21.29,21.34,18,617,0
20.5,34.09,20,788.5,0
19.5,27.2,23,450.5,0
19.39,27.2,1,457,0
21.79,35.6725,14,1483.5,1
19.39,27.39,18,422.5,0
20.29,21.29,23,435.3333333,0
20.5,21.6,17,437.5,0
22.1,39.0225,17,2012.25,1
20,18.89,22,443,0
21.2,25.6,23,475.5,0
19.34,26.1,7,470.5,0
20.39,20.445,1,443,0
21.1,18.66666667,10,463,0
19.79,27.35666667,21,437,0
19.79,19.29,4,436,0
20.89,23.5,5,443.5,0
20.5,33.09,22,554,0
20.5,33.5,21,646,0
21.5,24.39,9,786,1
22.2,26.82333333,14,832.6666667,1
20.7,31.79,10,1106.75,1
21.5,25.79,21,490,0
21.39,25.7,22,485.5,0
19.23,31.13333333,7,432,0
22.1,25.945,9,1011,1
20.39,18.89,3,424,0
22.39,26.5725,16,1062.75,1
20.5,33.79,21,726,0
19.89,26.55,21,442,0
19.79,28.2,22,430.5,0
20.2,18.6,7,433,0
21.2,25.6,23,469.5,0
19.65,29.245,23,439.5,0
22.1,26.445,10,1040.25,1
22.55,27.82,15,1097,1
19.7,19.39,5,441,0
21,23.79,4,445,0
20.445,21.29,23,446.5,0
20.29,33,0,499.3333333,0
21.5,34.045,14,1240,1
19.39,27.445,20,443.5,0
21.7675,21.79,17,935,1
22.29,17.7,14,440,0
19.315,30.6,10,432.25,0
20.89,20,21,469,0
20.1,24.39,19,440,0
19.89,19,2,437.3333333,0
20.5,28.82333333,13,423.6666667,0
21.53333333,20.7,18,763.3333333,0
19.2225,31.7,6,434.25,0
22.2,20.65,14,802.25,1
20.89,19.84,16,439.25,0
22,26.175,10,1012.5,1
19.79,19.2,5,438,0
22.39,27.46333333,18,624.6666667,0
21,24.5,3,444,0
19.39,26.2,7,471,0
22.6,17.525,11,458.5,0
19.79,19.39,5,445,0
20,18.7,1,436,0
21.1,23.76,8,587.6666667,1
19.7,19.39,6,445,0
20.29,23,18,435.5,0
20.32333333,32.96666667,0,488.3333333,0
19.79,27.7,22,442,0
20.39,19.245,20,476.5,0
19.39,31,3,434,0
19.945,18.7,1,433.5,0
22.2,20.55,14,810.3333333,1
20.39,33,23,538,0
20.29,32.9,2,457,0
19.89,18.945,2,439.5,0
21.29,20.89,19,583,0
19.39,27.2,17,426,0
21.745,27.1,20,534.5,0
20.125,29.445,12,427,0
21.34,24,8,675.4,1
19.4175,27.075,16,421,0
20.6,18.945,3,436,0
21.2,25.2,1,447,0
20.2,32.9,3,448.3333333,0
20.29,32.9,1,457.3333333,0
20.89,20,16,438,0
19.39,26.745,2,472,0
21.025,23.7225,8,578.75,1
20.5,19.245,2,441.5,0
22.1,26.245,10,999,1
20,18.7,0,440,0
19.5,27,0,458,0
20.39,21.29,23,450,0
20.29,32.9,1,474,0
21.29,33.1725,11,1417.75,1
20,18.7,23,440,0
21.5,26,21,502,0
19.92666667,29.79,12,424.3333333,0
20.2,24.1,19,439,0
22.1,26.66666667,10,1048,1
21.245,25.245,23,454,0
22.5,17.6,11,451,0
21.5,33.16333333,13,1243.333333,0
20.05,18.89,22,441.5,0
20.89,32.33333333,10,1212,1
20.7,22.89,6,454.5,0
22.125,38.3175,17,1921.75,1
22.1,38.6175,16,1950.75,1
19.7,19.39,6,441.5,0
19.675,26.7675,16,418.75,0
19.5,27.6,23,448,0
19.29,27.55,18,426,0
21.2,19.445,20,475,0
22.89,27.39,18,689,0
19.39,26.7,3,469.6666667,0
19.175,30.89,11,429.5,0
21.39,25.7,22,486,0
20.2,33.09,6,451.6666667,0
19.79,19.29,4,441,0
21.2,32.9,13,1128.25,0
22.29,26.175,16,1064.75,1
19.6,29.7,0,435,0
22.075,26.29,10,1022,1
19.29,26.89,4,467,0
22.175,26.675,11,1062.5,1
19.39,27.39,18,430.5,0
20.945,20.6975,9,725.75,1
19.6,29.89,0,440,0
21.1,24.89,2,432,0
19.29,31.29,4,434,0
20.29,33,0,482.5,0
21.5,33.2225,13,1246,1
19.445,27.2,17,434.5,0
19.5,27.7,22,453,0
20.245,20.7,1,436,0
19.39,27.6,19,437.6666667,0
19.29,26.79,4,470.5,0
19.39,26.1,7,468,0
21,19.79,21,469,0
20.2,18.6,7,434,0
22.29,17.815,11,455.4,0
19.6,30.245,12,432.75,0
19.39,26.29,6,464,0
19.7,29.39,23,438,0
19.39,30.6,9,438,0
20.39,33.09,22,579,0
21.5,34.0675,14,1235.5,1
20.5,33.745,21,687.5,0
23.1,17.06666667,13,446.3333333,0
20,18.79,0,435.5,0
19.26,27.66666667,18,426.3333333,0
20,18.79,23,437,0
22.13333333,17.79,14,443.6666667,0
20.29,32.9,3,448,0
22.6,17.175,14,445.75,0
19.68,19.478,8,458,0
19.7,19.5,8,452.6666667,0
20.5,21.39,17,437,0
19.7,19.5,8,458,0
20.6,20.89,17,437,0
20.39,32.9,23,505,0
20.39,19.245,20,473,0
20.89,24.89,3,431,0
21.55,20,13,733,0
20.89,24.89,3,446,0
20.89,23.5,5,448.3333333,0
21.29,33.1725,11,1414.5,1
22.2,26.79,11,1091.75,1
19.39,30.73,2,446.3333333,0
19.7,28.65,22,436,0
22,26.1,10,1009,1
21.1,25.5,0,451,0
21.2,25.39,23,468,0
19.5,27,0,460,0
22.65,17.1,13,445,0
19.5,26.82333333,16,417,0
20.29,26.2,14,418.6666667,0
20.13333333,19.2,9,456.3333333,0
20.1,24.2,19,440,0
21.84,27.1,19,547.5,0
20.84,22.945,6,449,0
20.5,33.5,21,652,0
19.29,27.5,18,426,0
19.315,27.675,19,437.75,0
22.1,26.6,11,1082,1
22.1,24.29,17,884,1
20.89,19.79,18,592,0
21.2,20.15,18,672,0
22.65,26.55,12,1051,1
19.5,26.79,8,470,0
21.79,21.6,17,916.5,1
21.2,36.2,18,1341,0
19.2,31.6,6,433,0
22.1,38.69,16,1995,1
22.29,26,13,819,0
22.1,26.39,9,1034.5,1
19.5,27,0,456,0
20.39,33,23,513,0
20.2,18.745,6,433,0
19.39,27.6,19,438,0
20,18.89,22,440.6666667,0
19.89,26.1,20,443,0
20.2,21.2,23,443.5,0
20.39,19.22,7,496.25,1
20.815,20,16,438.75,0
22.34,26.1,13,916.5,0
20.2,33.09,6,453.5,0
19.2,31.5,6,430.5,0
20.29,32.9,3,460,0
22.7,17.1,13,443.75,0
19.5,27.7,22,448,0
19.39,31.1,3,440,0
20.5,33.9,21,723,0
19.29,26.2,6,461.5,0
20.9725,18.79,9,464,0
21.29,33,13,1175.75,0
19.89,18.89,2,439,0
19.79,19.29,4,443,0
19.5,26.89,0,458,0
21.32333333,25.7,22,480.3333333,0
21.245,22.1,18,637.5,0
19.29,26.1,7,467,0
19.29,26.89,4,463.6666667,0
19.39,26.7,3,472,0
22.29,26.1,13,902.25,0
21.7,20.745,11,844.5,1
21.15,25.34,1,449,0
20,18.89,22,439,0
19.2,31.7,6,435,0
21.89,18.2,10,461.25,0
20.2,23.445,19,435,0
21.29,18.6,10,463,0
21.7,34.8175,14,1353.75,1
20,18.7,0,434,0
21.745,20.39,12,820.75,1
20.29,32.9,0,481,0
19.7,27.84,22,437,0
21.7675,21.7675,16,934,1
23,16.865,13,441.25,0
21.79,20.945,10,844.5,1
21.96333333,37.56,15,1798.333333,1
19.39,26.39,6,471,0
19.6,29.29,23,438,0
19.92666667,18.7,1,435.3333333,0
20.15,33,4,448,0
20.5,33.5,21,641,0
21.39,33.4,11,1456.666667,1
21.7,20.39,12,806.6666667,1
19.29,26.7,3,468,0
21.1,25.39,1,451,0
20.6,28.6,13,425.5,0
20.29,33.045,7,447.5,0
20.39,18.7,5,433,0
20.1,33.09,6,454,0
20.5,19.34,2,438,0
22.9175,17.625,12,453,0
19.5,26.7,5,466,0
20.5,33.59,21,677,0
19.29,31.39,4,438,0
20.5,18.895,3,434.5,0
19.29,31.6,5,433.5,0
19.89,18.89,2,433,0
19.89,26.6,21,435.3333333,0
19.2,31.1,7,430.5,0
19.245,30.6,11,427.75,0
20.7,27.6,13,425,0
21.16666667,32.79,13,1117.333333,0
19.39,27.1,17,425.5,0
19.39,26.7,2,469,0
19.79,19.29,4,442,0
20.5,19.2,2,434,0
19.39,31.2,4,438,0
19.65,19.445,7,450.5,0
19.6,19.5,8,456,0
20.39,20,1,439,0
22.39,26.82333333,16,1077.333333,1
19.42666667,27.56666667,20,441.6666667,0
19.79,19.34,5,445.5,0
20.55,19,3,430,0
19.2,31.6,6,431,0
20.84,19.65,19,551,0
20.2,21.29,0,447,0
19.5,26.39,7,467,0
21.2,25.15,1,441.5,0
21.6,33.8,12,1378.5,1
19.7,29.05,23,437.5,0
20.2,20.89,0,439,0
21.5,34.45,12,1401,1
21.29,19.6,13,658.5,1
19.42666667,27.16666667,17,427,0
22,21.2425,15,865.25,1
20.1,33.09,6,449,0
20.89,23.29,6,450.5,0
22.29,25.5,17,1002.25,1
19.5,27.29,1,464,0
22.29,17.7,14,443,0
19.39,27.5,20,437,0
20.29,33,7,452,0
19.525,29.675,0,437.25,0
20.39,18.7675,4,431,0
19.1,31.5,7,435,0
19.5,30.29,1,439,0
22.39,17.7,11,453.5,0
22.1,26.29,9,1031.333333,1
20.2,19.1,21,448.5,0
20.29,33,7,448,0
20.39,18.6,4,435,0
23.1,27.2,17,701.6666667,1
20.39,33,22,549,0
20.625,28.5,13,431.5,0
19.6,26.79,8,476,0
19.39,26.6,2,472,0
19.2,31.6,6,434,0
19.7675,19.29,5,444.25,0
22.1,26.1,9,1026.75,1
20.89,19.79,8,621,1
19.79,19.29,5,438.6666667,0
21.7,26.89,20,528,0
20.15,23.6,19,440,0
19.7,26.7,16,424,0
20.89,20,21,464,0
19.34,26.2,6,465.5,0
19.89,19,2,433,0
23.1,17.2,12,448.5,0
19.39,27.2,18,429,0
22.35666667,17.7,11,452.6666667,0
22.56666667,26.1,13,950.3333333,0
19.5,27.1,23,461,0
20.6,19.35666667,19,525,0
22.1,39.0225,17,2008.25,1
19.5,26.9175,16,425.75,0
19.39,26.79,3,467,0
21,23.82333333,4,444.6666667,0
19.29,31.55,5,434.5,0
21,25.1,2,440,0
20.2,33,5,446,0
19.2225,31.125,8,430.5,0
20.63333333,35.23,19,1018,0
19.79,19.29,4,441,0
20.84,19.745,8,629.75,1
20.2,29.365,12,426.75,0
20.1,26.26,15,426.5,0
20.2,18.89,21,443,0
21.29,25.7,22,472.5,0
20.1,33.09,6,447,0
19.65,30.15,12,424,0
20.245,18.65,6,430.5,0
20.2,33,5,447.5,0
21,35.7,9,730.25,1
21,24.7,3,439,0
20.29,33.09,8,452.6666667,0
19.79,27.79,22,439.5,0
19.89,26.29,21,439,0
21.39,25.7,22,481.5,0
20.125,33.09,5,444.75,0
22.06666667,37.76,18,1796.666667,1
20.29,33,0,482,0
20.39,18.7,4,431.5,0
20.1,18.6,6,430,0
21.6,20,12,758,0
19.5,27.745,22,450,0
21.39,25.7,22,471,0
19.6,29.66666667,0,437.6666667,0
21.5,33.63333333,12,1431.666667,1
22.1,27.245,19,584.5,0
21.175,21.075,9,805.25,1
19.5,27.79,22,448,0
22.1,39.0675,17,2022.5,1
20.15,33.045,5,444.5,0
21.7,20,12,760,1
19.79,27.945,22,436,0
21.6,21.32333333,17,844.3333333,1
22.245,25.7225,17,1030.5,1
20.5,33.5,21,640,0
20.7,28.5,13,431,0
19.6,29.5,0,439.5,0
20.29,18.79,5,431.5,0
20.5,33.5,21,647.5,0
21.525,34.2,14,1249,1
19.575,27.675,8,496.5,1
20.2,32.9,3,451.5,0
20.2,19,21,445.5,0
19.39,27.2,1,458,0
19.39,26.79,5,467.5,0
22.1,38.09,17,1859.333333,1
20.865,19.7675,8,637.25,1
21.815,35.845,14,1498,1
21.39,25.7,22,475,0
21.2,25.29,1,449.3333333,0
20.89,19.79,9,648,1
20.6,20.89,22,457,0
22.55,17.6,11,458.75,0
22.1,26.65,10,1047,1
20.65,19.29,19,513.5,0
19.5,27.1,16,424.5,0
20.5,21.245,22,450,0
19.79,27.79,22,439,0
19.6,29.39,23,432,0
21.2,19.39,20,483,0
22.625,26.4975,12,1041,1
20.1,33.09,5,446,0
19.2,31.1,7,429.5,0
20.1,33.12666667,6,448.3333333,0
21.29,18.89,15,444,0
20.525,19,9,455,0
21.945,37.45,15,1757.75,1
20,26.29,15,423,0
20.29,33.09,7,454,0
21.2,25.34,23,464.5,0
20.7,26.39,14,418.25,0
20.79,22.89,6,454.5,0
19.5,27.2,23,453,0
21.29,25.2,0,463,0
20.89,23.1,6,445.6666667,0
22.76,17.1,13,441.6666667,0
20.89,24.39,4,446,0
19.39,26.7,4,467,0
20.2,18.96333333,21,445.6666667,0
19.39,27.125,17,424.25,0
19.89,18.815,1,435,0
20.5,33.59,21,653.5,0
20.7,20.6,21,463.5,0
21.79,20.5,11,830.3333333,1
19.5,27.79,22,444,0
19.39,31.29,4,436.3333333,0
19.945,19.365,9,451,0
19.39,26.745,5,468,0
19.6,26.7675,16,422,0
20.2,33,4,449,0
21.39,33.35,11,1438.5,1
19.5,26.2,7,466,0
19.5,27.1,0,460,0
19.1,30.89,11,433,0
19.7,28.945,23,440,0
21.2,19.34,19,491.5,0
20.2,21.29,0,446.5,0
21,24.89,3,447.5,0
20.34,22.34,18,437,0
21.245,25.65,23,471,0
19.34,26.7,4,465,0
20.865,19.7675,8,637.5,1
20.39,18.66666667,5,430,0
20.5,19.05,3,429.5,0
22.39,26.4175,16,1067.75,1
20.05,18.89,21,436,0
20.29,32.9,1,471,0
22.245,25.15,17,986,1
22.2,27,11,1129.75,1
20.39,21.29,23,449,0
21.13333333,25.39,1,443.3333333,0
21.39,18.445,10,460.5,0
19.89,18.89,2,439,0
20.2,19.15,20,449,0
20.55,21.05,22,454,0
19.39,27.5,20,437,0
20.29,22.65,18,435,0
20.6,19.53,2,435,0
19.35666667,30.6,10,426.6666667,0
20.7,22.5,7,456.5,0
20.315,33.2,8,460,0
19.56666667,30.39,1,439.6666667,0
20,26.29,15,423.6666667,0
22.1,21.16333333,15,892.3333333,1
21.39,20.79,10,796,1
20.29,32.9,2,457,0
21.6,23.39333333,18,754.6666667,0
21.79,21.6,17,893,1
19.5,27.6,23,451,0
19.39,26.89,0,459.6666667,0
19.5,26.89,16,423,0
21.29,19.6,13,659.25,1
19.23,30.5,10,430.6666667,0
20.39,32.9,23,504,0
19.7,19.29,6,448.5,0
20.85666667,24.16666667,4,444.3333333,0
22.29,26.125,16,1059.25,1
19.79,19,3,434.5,0
19.29,26.84,3,472,0
20.89,19.63333333,8,595.3333333,1
19.7,19.39,6,440,0
19.29,31,9,436.3333333,0
21.315,18.525,10,461.75,0
20,18.89,21,443,0
20.5,19.2,2,429,0
21.29,20.65,19,571,0
19.39,30.84,2,440,0
21.84,21.4425,16,913.75,1
21.7,20.39,12,805.5,1
21.85666667,27.1,19,548.6666667,0
20.29,33,7,452.5,0
20.39,21.63333333,17,431,0
21.79,27.1,20,537.6666667,0
21.56666667,23.5,18,746.6666667,0
20.29,33.145,8,451.5,0
20.15,33.09,6,446.5,0
20.89,23.5,5,442.5,0
21.945,23.795,18,851,0
22.42666667,26.73,16,1087.666667,1
20.89,36.045,19,1237,0
22.945,17.55,12,459,0
20.29,32.9,2,458,0
21.39,19.89,13,692.5,0
19.26,31.56666667,5,437,0
20.2,21.29,0,441.5,0
21.29,25.2,0,451,0
20.2,33.09,5,450,0
21.272,19.16,16,439.75,0
22.82333333,25.85666667,13,983,1
19.79,27.39,21,443.5,0
19.9725,18.745,0,433.6666667,0
19.7,29.05,23,437.5,0
21.7,20.84,18,778.5,0
21.89,19.5,14,688.3333333,1
21.6,18.5,15,442,0
21.1,25.39,1,452,0
22.1,26.2,9,1024,1
22.1,27.2,19,568,0
20.53333333,18.92666667,3,430,0
22.39,26.745,16,1068,1
20.13333333,18.89,21,441.6666667,0
21.5,25.79,21,488,0
23.03333333,17.42666667,12,457,0
19.39,27.6,19,440.25,0
21.2,19.995,19,539.5,0
20.89,19.79,8,616.6666667,1
21.5,18.5,10,462,0
21.29,20.5,18,703,0
20,29.1975,9,655.5,1
22.5,27.34,15,1074,1
20.4175,19.29,7,497,1
20.89,23.7,5,449,0
21,24.5,3,443.6666667,0
19.39,30.56666667,9,433,0
20.29,18.79,5,437,0
22.1,38.8725,16,1997.5,1
22.5,17.39,14,445,0
20.1,33.09,5,449.5,0
21.2,19.445,20,477.5,0
20.29,19.2,20,461.5,0
21.1,33.0675,11,1369.75,1
19.39,30.6,9,428.75,0
19.7,19.39,6,439,0
22.29,25.2675,17,976.25,1
21.1,25.1,1,441.5,0
19.89,18.89,1,436.3333333,0
20.89,32.2725,10,1228,1
19.66666667,28.85666667,23,433,0
21.29,21.85,18,635.5,0
19.29,26.7,4,471,0
19.89,18.89,2,437.6666667,0
20.7,35.345,19,1060,0
21.65,26.55,20,511,0
20.29,20.89,0,443,0
22.7,26.815,12,1102.75,0
20.29,33.09,8,455.6666667,0
22.39,28.29333333,14,1049.666667,1
19.39,27.6,19,440.5,0
19.7,19.39,6,452,0
20.5,33.09,22,554,0
19.6,26.7,16,417,0
19.5,27,8,471,0
19.5,27.79,23,447,0
21.89,21.1725,16,871.75,1
21.79,37.2,18,1660.5,0
22,18,15,445.25,0
19.7,19.5,7,452,0
22.075,26.2675,10,1023.25,1
20,24.7,19,442,0
20.2,32.9,4,444,0
20.5,34.4,20,833,0
19.29,31.63333333,5,429.6666667,0
19.6,30.2,1,438,0
22.245,24.89,17,940.75,1
19.55,30.34,1,437.5,0
20.5,33.5,21,639,0
19.39,26.79,5,460,0
22.025,17.9175,15,445.5,0
19.445,26.29,7,468,0
21,25,2,440.5,0
19.39,26.7,4,466,0
22.815,17.6,11,461.75,0
20.2,32.9,4,450,0
20.5,21.2675,23,443.75,0
22.175,27.175,11,1127.25,1
19.39,27.46333333,20,446,0
20.29,33.09,7,449,0
20.1,21,0,446.5,0
19.34,26.79,5,461.5,0
19.5,27.39,23,451,0
20.2,18.89,21,442.6666667,0
19.29,30.7,12,431.3333333,0
22.1,39.0675,17,2025.25,1
22.2,27.075,12,1115,1
21.5,26.15,21,504,0
19.7,19.39,7,451,0
19.5,26.79,8,473.6666667,0
20.2,32.9,3,448,0
20.32333333,33.23,8,456.6666667,1
20.5,31.26,9,974.3333333,1
22.2,26.945,14,847.5,1
21.39,25.7,22,479,0
19.55,30,0,436,0
19.79,19.29,3,440,0
21.15,20.245,19,539,0
19.39,27.65,19,435,0
19.39,26.79,5,468,0
19.39,27.15,17,419.5,0
21.34,25.7,22,474.5,0
19.1,31,11,432,0
19,31.39,7,439,0
19.5,27.2,23,452,0
22.29,27.29,19,608,0
19.5,27.79,22,449,0
19.1,30.89,11,425.5,0
23.1,17.2,12,444.25,0
19.7,19.39,7,448,0
20.9725,19.79,20,473,0
20.89,24.2,4,446.5,0
19.39,27.2,17,426.5,0
19.2,31.39,6,435,0
19.89,26.4725,15,421.5,0
19.89,18.79,1,438.5,0
21.245,25.2,0,458.5,0
19.445,27.445,20,446,0
20.6,20.7,22,460,0
20.29,26.2225,14,421.5,0
20.06666667,24.29,19,441,0
19.6,29.5,0,440,0
21.7675,21.745,16,951,1
20.89,20,21,462,0
21,20.865,9,754.5,1
22.2,21.5,15,905,1
20.5,34.79,20,893,0
20.73,22.7,7,454,0
20.26,20.49666667,1,439.6666667,0
20.815,23.025,7,507,1
20.39,33.09,8,448,0
19.575,19.6,9,455,0
19.29,31.6,5,436,0
21.39,21.2,10,847,1
21.15,19.39,20,482,0
19.29,26.89,4,469,0
20.6,19,3,439,0
19.29,26.89,4,466,0
21.6,24.39,9,812,1
21.39,25.7,21,489,0
20.2,20.96333333,0,445.6666667,0
20.5,19.39,2,436,0
19.7,29,23,438,0
21,23.7,8,576,1
21.89,23.84,18,817,0
21.39,25.7,21,485,0
21,18.7675,9,459.75,0
20.39,33,23,506.5,0
21.32333333,24.29,8,752,1
20.2,23.46333333,19,439.3333333,0
19.245,30.525,10,428.25,0
19.89,26.7,21,433,0
20.745,20.34,21,460.5,0
20.7,27.625,13,422.75,0
19.39,26.79,5,465,0
19.2,31.39,6,435,0
23,17.6,12,444.5,0
19.5,26.89,16,424.5,0
20.89,19.7225,8,595.75,1
21.39,25.7,22,480,0
21.39,19.89,13,688.75,0
20.42666667,19.92666667,1,438,0
20.34,33,7,450.5,0
19.575,19.5,8,451,0
20.92666667,24,4,447,0
20.5,33.4,22,629,0
20.29,32.93333333,0,477.3333333,0
20.7,22.7,7,451.5,0
21.2,25.29,23,456,0
21.89,36.32666667,14,1580,1
19.79,19.39,4,442,0
19.5,27,16,421.75,0
22.175,26.6,11,1067.75,1
20.1,33.16333333,6,448.3333333,0
19.5,30.2,1,439,0
20.5,33.29,22,598,0
19.39,31.2,3,436,0
19.82333333,26.6,21,440.3333333,0
20,18.79,23,436,0
19.79,19.39,9,460,0
19.5,30.29,1,441.5,0
20,25,20,445.5,0
20.4725,19.0975,8,503.25,1
20,18.89,22,441,0
21.315,21.29,10,834.75,1
22,38.345,16,1911,1
19.1,30.79,11,430,0
20.1,21,0,444.5,0
20.29,20.7,1,436.3333333,0
19.79,19.29,3,441,0
23.1,27.2,17,704.5,1
20.89,24.89,3,438.3333333,0
19.39,26.65,2,470.5,0
19.445,27.445,20,441.5,0
19.445,26.445,7,470.5,0
22.05,27.15,19,562,0
20.29,32.93333333,2,459,0
20.05,18.7,0,433.5,0
20.5,34.79,20,902,0
21.445,25.745,21,493.5,0
21.6,26.5,20,512,0
21.2,19.34,20,483.5,0
20.2,32.9,4,453,0
19.34,30.79,9,433.5,0
20,18.79,23,439,0
19.6,29.5,0,440.5,0
20.39,19.34,19,498,0
19.5,26.7,5,463,0
20.34,22.445,18,442,0
20.42666667,19.16333333,8,504,1
21.5,25.89,21,495.5,0
20.89,19.65,19,562,0
19.7,19.5,7,456,0
19.5,27.7,22,447.3333333,0
20.5,34.9,20,947,0
20.89,23.5,5,453,0
21.315,21.125,10,841.5,1
22.92666667,16.89,13,446.3333333,0
21.5,24.35666667,9,786.6666667,1
19.29,26.1,7,471,0
20.39,19.16666667,2,434,0
19.5,27.7,22,456,0
21.89,18.1,15,438,0
19.1,31.39,7,436,0
22.39,26.96333333,16,1067.333333,1
20.16666667,18.92666667,21,444.5,0
22.2675,25.89,14,795.5,0
20.89,19.79,18,575.5,0
20.6,19.5,2,440,0
22.79,17.6,11,458,0
19.39,26.79,5,465,0
19.89,19,2,441,0
19.5,27.79,22,454,0
20.15,33,5,449.5,0
19.2,30.84,11,427.5,0
19.6,29.46333333,0,438.6666667,0
19.4725,27.075,16,424.75,0
19.7,19.5,7,452,0
19.73,27.96333333,22,439,0
19.29,27.7,19,432,0
21,20.815,9,740.75,1
21,24.55,3,443.5,0
20.1,33.09,5,448,0
19.7,19.39,6,444,0
19.39,27.39,18,427.6666667,0
19.1,31,11,432.25,0
23.1,17.1,12,449.75,0
20.65,27.65,13,427,0
20.55,19.445,2,438.5,0
21.9175,37.24,15,1735,1
23.05,27.15,18,687.5,1
20.29,32.9,2,459.5,0
19.445,26.995,2,470,0
19.79,19.29,4,445.5,0
21.05,20.05,18,644,0
20.2675,19.175,9,455,0
22.06666667,26.35666667,10,1024,1
19.65,19.34,7,444.5,0
19.5,26.55,6,461.6666667,0
21.7,35.26,14,1428.666667,1
20,18.7,0,434,0
20.39,32.95,0,503,0
21.7,20.16666667,12,782.3333333,1
19.29,31.5,5,431,0
20.39,21.29,23,448,0
20.39,30.7,9,850,1
20.445,33.29,22,619,0
19.29,27.6,18,426.3333333,0
20.2,26.2,15,424.25,0
20.5,21,22,453,0
20.34,18.7,5,434.5,0
21.2225,33.145,11,1404.75,1
19.79,19.05,3,441,0
19.39,25.89,7,469,0
22.1,39.0425,16,2014,1
19.39,26.89,2,467,0
21.89,21.22,16,875.75,1
20.7,27.79,13,428.75,0
20.7,22.5,7,453.5,0
20.245,18.745,6,430.5,0
19.89,26.5,15,422.6666667,0
19.29,27.29,18,426,0
22.2,27.5,14,910,1
19.89,27.29,21,441,0
20.39,30.795,9,898,1
22.1,39.09,17,2027.5,1
21.6,26.5,20,515,0
19.84,26.55,15,421.75,0
19.76,19.39,4,440.6666667,0
21.29,19.1,16,437.6666667,0
19.39,30.6,9,430,0
20.89,19.79,18,581.6666667,0
20.39,33,22,545.5,0
21.89,27.1,19,555,0
20.65,33.975,9,534.5,1
20.1,33.03,5,451.3333333,0
20.2,32.9,3,454.5,0
22.6,17.56666667,11,456,0
20.29,33,1,465,0
20.125,18.865,7,458,1
21,20,18,630.5,0
19.89,26.6,21,438,0
21.2,25.6,22,471,0
19.39,26.7,5,465,0
21.29,33.12666667,11,1416,1
20.35666667,18.66666667,5,432.6666667,0
22.1,38.7675,16,1962.25,1
19.29,31.5,4,433,0
19.39,31.245,4,434.5,0
19.5,30.42666667,12,428.75,0
20.245,18.84,6,432,0
21,25.05,2,442.5,0
19.39,26.66666667,2,471.3333333,0
20.2,32.9,4,451,0
20.29,21.29,23,443,0
22.39,26.26,16,1065.5,1
19.5,27.7,22,452,0
21.7,20.8925,10,844.5,1
21.29,25.2,0,456,0
22.39,26.1,13,930.5,0
19.29,27.5,18,428,0
19.39,31.1,3,436,0
20,18.7,0,433.6666667,0
20.39,19.29,19,497,0
19.26,31.16666667,7,436.6666667,0
20.5,21.495,17,438.5,0
20,25,19,442,0
20.39,18.7,4,435.5,0
21.2,25.39,23,467,0
22.125,26.4425,10,1032.75,1
22.1,39.09,17,2026,1
19.32333333,31.29,4,441.6666667,0
22.5,17.245,14,444,0
20.2225,26.2225,15,423.75,0
21.89,18.1,15,439.3333333,0
22.84,25.9175,13,983,1
20,18.7,1,439,0
20,25,19,437,0
20.65,28.525,13,429,0
22.6,28.1475,15,1105.25,1
19.39,31,3,437,0
20.7,22.46333333,7,472.6666667,0
19.29,31,9,436.5,0
20.1,33,4,444,0
19.29,31.29,4,439,0
20.5,33.145,22,577.5,0
20.39,19.1,20,463.3333333,0
21.7,20.39,11,794.3333333,1
22.315,26.865,12,1063,1
20.89,19.625,8,597.5,1
22.245,27.125,14,847.75,1
20.5,33.4,22,646.5,0
20.39,33,23,530,0
